Compositor,Fecha de nacimiento,Titulo de la obra,Movimiento o indicacion de tempo,Opus,Numero de la obra,Genero,Archivo,Beta,J,J_interp10,Beta_new
polish,,"[Keyboard piece]
",,,,"Secular
",pl-sa--l-1636--080_keyboard-piece.krn,0.98,0.9216805108427428,0.8695894502752659,0.88
polish,,"Cantabile
",,,,"Secular
",pl-sa--549-a-ix-29--019_cantabile.krn,,,,NaN
polish,,"Et in terra
 (Paschale
)",,,,,pl-kk--kk-i-3--020-002_paschale-et-in-terra.krn,-0.03,0.9768030809158296,0.9766194582140408,0.0
polish,,"Haec dies quam fecit Dominus
",,,,"Sacred
",pl-kk--kk-i-173_haec-dies-quam-fecit-dominus.krn,0.75,0.9370717717144256,0.9393624502732802,0.71
polish,,"O Maria virgo pia
",,,,"Sacred
",pl-kk--kk-i-374--001_o-maria-virgo-pia.krn,,,,NaN
polish,,"Agnus
 ([Missa] No. 6.
)",,,,"Sacred; Mass
",pl-kk--kk-i-389--006-007_missa-no-6-agnus.krn,,,,NaN
polish,,"Grates nunc omnes reddamus
",,,,"Sacred
",pl-kk--kk-i-2--026_grates-nunc-omnes-reddamus.krn,,,,NaN
polish,,"Benedictus
 (Missa
)",,,,"Sacred; Mass
",pl-kk--kk-i-58--001-004_missa-benedictus.krn,,,,NaN
polish,,"Ave maria
 (Officium Secundum
)",,,,,pl-kk--kk-i-3--007-007_officium-secundum-ave-maria.krn,-0.08,0.9961555681636264,0.996774006963256,-0.05
polish,,"Sacris solemniis
",,,,"Sacred
",pl-kk--kk-i-376--002_sacris-solemniis.krn,,,,NaN
polish,,"Ad Adventu Domini 3tium
",,,,"Sacred
",pl-kk--kk-i-111--017-003_deo-gratias-ad-adventu-domini-3tium.krn,,,,NaN
polish,,"Alleluia Virga Iesse No. 2
",,,,"Sacred
",pl-kk--kk-i-122--002_alleluia-virga-iesse-no-2.krn,,,,NaN
polish,,"Responsorium 6tum
 (In Corona Domini
)",,,,"Sacred
",pl-kk--kk-i-636--001-009_in-corona-domini-responsorium-6tum.krn,,,,NaN
polish,,"Polonez
",,,,"Secular; Polonaise
",pl-sa--548-a-ix-28--005_polonez.krn,0.63,0.9764327280951636,0.9830177073550744,0.62
polish,,"Sanctus
 (Msza Polska
)","Adagio
",,,"Sacred; Mass
",pl-sa--381-a-viii-21--001-004_msza-polska-sanctus.krn,,,,NaN
polish,,"[Veni Creator] / Qui diceris Paraclytus
",,,,,pl-cz--i-163_veni-creator-qui-diceris-paraclytus.krn,,,,NaN
polish,,"Credo
",,,,"Sacred; Mass section
",pl-sa--l-1636--116_credo.krn,0.07,0.9842016154010232,0.9815517509116052,0.08
polish,,"Gloria
",,,,"Sacred; Mass section
",pl-sa--l-1636--119_gloria.krn,0.09,0.9915896299359894,0.9897539597678412,0.11
polish,,"Offertorium Nro 5
",,,,"Sacred
",pl-kk--kk-i-382--050_offertorium-nro-5.krn,,,,NaN
polish,,"89. Ach juz sie zbliza ta chwila rozstania
","Andante
",,,,pl-wnifc--13846--001-089_piesni-polskie-i-ruskie-ludu-galicyjskiego-89-ach-juz-sie-zbliza-ta-chwila-rozstania.krn,,,,NaN
polish,,"Kyrie eleison
",,,,"Sacred
",pl-sa--l-1643--097_kyrie-eleison.krn,0.18,0.9777762126532884,0.977512049840571,0.16
polish,,"Menuetto
 (Partia Es
)",,,,"Secular; Partita
",pl-cz--i-155--006-003_partia-es-menuetto.krn,,,,NaN
polish,,"Offertorium Nro 14
",,,,"Sacred
",pl-kk--kk-i-382--059_offertorium-nro-14.krn,0.23,0.9372467923478228,0.7760146606936541,0.23
polish,,"O Maria cna Dziewica
",,,,"Sacred
",pl-sa--l-1636--098_o-maria-cna-dziewica.krn,,,,NaN
polish,,"Sanctus
 (Nro 3
)",,,,"Sacred
",pl-kk--kk-i-382--003-005_nro-3-sanctus.krn,0.4,0.9642029675493972,0.9514249630453256,0.38
polish,,"Polonoise
",,,,"Secular; Polonaise
",pl-sa--563-a-ix-43_polonoise.krn,0.43,0.954606943372588,0.9676389175976688,0.46
polish,,"Aria
 (Nihil est in mundo
)",,,,,pl-sa--497-a-viii-137--001-003_nihil-est-in-mundo-aria.krn,0.58,0.9883164822908156,0.9871298950031544,0.59
polish,,"Alleluia, Nativitas gloriosae
",,,,,pl-kk--kk-i-1--027_alleluia-nativitas-gloriosae.krn,0.02,0.9317783189332172,0.9408027436090796,0.05
polish,,"Anglaise
",,,,"Secular; Anglaise
",pl-sa--565-a-ix-45--002_anglaise.krn,,,,NaN
polish,,"Jesu rex admirabilis
",,,,"Sacred
",pl-sa--220-a-vi-24--001_jesu-rex-admirabilis.krn,1.03,0.973648041224046,0.9754911852965036,1.07
polish,,"Kyrie
 (Tempore Paschali
)",,,,"Sacred; Easter
",pl-kk--kk-i-6--028-001_tempore-paschali-kyrie.krn,0.04,0.959388472973817,0.9597862255795852,0.08
polish,,"Iste est qui contempsit vitam mundi
",,,,"Sacred
",pl-kk--kk-i-196--002_iste-est-qui-contempsit-vitam-mundi.krn,,,,NaN
polish,,"Sancta Maria succurre miseris
",,,,"Sacred
",pl-kk--kk-i-283_sancta-maria-succurre-miseris.krn,0.07,0.9678162319750394,0.9684726398575232,0.07
polish,,"Magnificat Wielkanocne
",,,,"Sacred
",pl-sa--l-1643--059_magnificat-wielkanocne.krn,0.14,0.939420508342542,0.9416725885211892,0.14
polish,,"Alleluia Ave Maria
",,,,"Sacred
",pl-kk--kk-i-6--019_alleluia-ave-maria.krn,-0.01,0.9390471452902852,0.9406155774715954,0.03
polish,,"O admirabile commercium
",,,,"Sacred
",pl-kk--kk-i-15--002_o-admirabile-commercium.krn,-0.05,0.9813335159033338,0.9781265887781698,-0.05
polish,,"Ad Adventu Domini 1mum
",,,,"Sacred
",pl-kk--kk-i-111--017-001_deo-gratias-ad-adventu-domini-1mum.krn,,,,NaN
polish,,"Preambulum
",,,,"Secular; Prelude
",pl-sa--l-1636--041_preambulum.krn,,,,NaN
polish,,"Preludium
",,,,"Secular; Prelude
",pl-sa--l-1636--006_preludium.krn,,,,NaN
polish,,"Valc
",,,,"Secular; Waltz
",pl-sa--552-a-ix-32--032_valc.krn,,,,NaN
polish,,"Marsz
",,,,"Secular; March
",pl-sa--481-a-viii-121--045_marsz.krn,,,,NaN
polish,,"ante Agnus Paschale
",,,,"Sacred
",pl-sa--l-1636--073_ante-agnus-paschale.krn,,,,NaN
polish,,"Sanctus
 (Missa Insignis Mater
)",,,,"Sacred; Mass
",pl-kk--kk-i-24--001-003_missa-insignis-mater-sanctus.krn,0.33,0.9922526520465792,0.9931692456666124,0.4
polish,,"Lamentatio 3tia
 (In Corona Domini
)",,,,"Sacred
",pl-kk--kk-i-636--001-005_in-corona-domini-lamentatio-3tia.krn,0.14,0.9848406069199244,0.9789037780977684,0.15
polish,,"Finale
 (Partita Es
)",,,,Partita,pl-cz--ii-246--001-002_partita-es-finale.krn,,,,NaN
polish,,"O salutaris hostia
",,,,,pl-kk--kk-i-496_o-salutaris-hostia.krn,0.43,0.950735426963442,0.9591525985312634,0.38
polish,,"Spiritus Domini
",,,,"Sacred
",pl-kk--kk-i-288--001_spiritus-domini.krn,0.05,0.9926756579767684,0.994341117044976,0.06
polish,,"Agnus Dei
 (Missa De Adventu Domini
)",,,,"Sacred; Mass
",pl-kk--kk-i-28--001-004_missa-de-adventu-domini-agnus-dei.krn,0.09,0.9325867504224256,0.9391222431716096,0.13
polish,,"Benedicta et venerabilis
",,,,"Sacred
",pl-kk--kk-i-6--002_benedicta-et-venerabilis.krn,-0.04,0.9795601937433388,0.9828975607789416,-0.01
polish,,"Beata es virgo Maria Dei genitrix
",,,,"Sacred
",pl-sa--l-1643--032_beata-es-virgo-maria-dei-genitrix.krn,0.08,0.9723171408712148,0.97186778325763,0.11
polish,,"Patrem
 (Officium Octavi Toni
)",,,,"Sacred
",pl-kk--kk-i-6--027-003_officium-octavi-toni-patrem.krn,0.03,0.9646101049709246,0.9612344746995636,0.04
polish,,"Propter veritatem
",,,,"Sacred
",pl-kk--kk-i-350--005_propter-veritatem.krn,,,,NaN
polish,,"Zdrowas badz Maria
",,,,"Sacred
",pl-kk--kk-i-316--001_zdrowas-badz-maria.krn,,,,NaN
polish,,"Valc
",,,,"Secular; Waltz
",pl-sa--552-a-ix-32--045_valc.krn,,,,NaN
polish,,"Kyrie
 (Missa supra Resonet
)",,,,"Sacred; Mass
",pl-kk--kk-i-6--040-001_missa-supra-resonet-kyrie.krn,0.33,0.9815118028772368,0.963069351561716,0.34
polish,,"Credo No 4
",,,,"Sacred; Mass section
",pl-kk--kk-i-388--004_credo-no-4.krn,0.08,0.9820482042605284,0.984775500428215,0.14
polish,,"97. Wezme ja zupan, wezme ja kontusz
",,,,,pl-wnifc--13846--001-097_piesni-polskie-i-ruskie-ludu-galicyjskiego-97-wezme-ja-zupan-wezme-ja-kontusz.krn,,,,NaN
polish,,"Veni creator Spiritus
",,,,"Sacred
",pl-kk--kk-i-2--043_veni-creator-spiritus.krn,,,,NaN
polish,,"Mazur
",,,,"Secular; Mazurka
",pl-sa--549-a-ix-29--004_mazur.krn,,,,NaN
polish,,"[Keyboard piece]
",,,,"Secular
",pl-sa--481-a-viii-121--033_keyboard-piece.krn,,,,NaN
polish,,"Offertorium Nro 31
",,,,"Sacred
",pl-kk--kk-i-382--076_offertorium-nro-31.krn,,,,NaN
polish,,"Litania a 8 de nomine Jesu
",,,,"Sacred
",pl-sa--l-1643--003_litania-a-8-de-nomine-jesu.krn,0.12,0.970510374625088,0.9684164018295386,0.14
polish,,"Venit caeli nuntius
",,,,,pl-kk--kk-i-3--041_venit-caeli-nuntius.krn,-0.05,0.9778066166441756,0.979127599757327,-0.05
polish,,"Ad te cor volat
",,,,"Sacred
",pl-sa--81-a-ii-21--002_ad-te-cor-volat.krn,0.75,0.967562145641792,0.9309891276018054,0.75
polish,,"Deo gratias per 8vam Pasche No. 4
",,,,"Sacred
",pl-kk--kk-i-389--014_deo-gratias-per-8vam-pasche-no-4.krn,,,,NaN
polish,,"78. Jichaw kozak za dunaj
","Andante
",,,,pl-wnifc--13846--001-078_piesni-polskie-i-ruskie-ludu-galicyjskiego-78-jichaw-kozak-za-dunaj.krn,,,,NaN
polish,,"Graduale/Alleluia
 (Missa seconda
)",,,,"Sacred
",pl-kk--kk-i-386--002-004_missa-seconda-graduale-alleluia.krn,,,,NaN
polish,,"Kyrie
 (Missa o Admirabile Comercium
)",,,,"Sacred; Mass
",pl-kk--kk-i-11--001-001_missa-o-admirabile-comercium-kyrie.krn,0.07,0.9816796568905922,0.9778422103039908,0.12
polish,,"De Passione 4tum
",,,,"Sacred
",pl-kk--kk-i-111--004-004_deo-gratias-de-passione-4tum.krn,,,,NaN
polish,,"Tollite portas
 (Rorate caeli
)",,,,"Sacred
",pl-kk--kk-i-277--002-004_rorate-caeli-tollite-portas.krn,-0.09,0.9408104602195791,0.9401651543862942,-0.03
polish,,"141. Na pohybel pryjde tomu kto wede bidu
","Allegro moderato
",,,,pl-wnifc--13846--001-141_piesni-polskie-i-ruskie-ludu-galicyjskiego-141-na-pohybel-pryjde-tomu-kto-wede-bidu.krn,,,,NaN
polish,,"Polonaise
",,,,"Secular; Polonaise
",pl-sa--573-a-ix-53--009_polonaise.krn,0.88,0.9756413580375458,0.9762439218188038,0.86
polish,,"Ferijs 3
",,,,"Sacred
",pl-kk--kk-i-111--008-002_deo-gratias-ferijs-3.krn,,,,NaN
polish,,"[Keyboard piece]
",,,,"Secular
",pl-sa--l-1636--053_keyboard-piece.krn,,,,NaN
polish,,"De Martyribus 1mum
",,,,"Sacred
",pl-kk--kk-i-111--012-001_deo-gratias-de-martyribus-1mum.krn,,,,NaN
polish,,"Virginis Proles
",,,,"Sacred
",pl-kk--kk-i-314_virginis-proles.krn,0.06,0.9173235687122128,0.9140194419885038,0.04
polish,,"Benedictus
",,,,"Sacred
",pl-kk--kk-i-7--008_benedictus.krn,,,,NaN
polish,,"Sanctus
 (Missa sine Credo
)",,,,"Sacred; Mass
",pl-kk--kk-i-30--001-003_missa-sine-credo-sanctus.krn,,,,NaN
polish,,"Rosa mystica
 (Litania
)",,,,"Sacred; Mass
",pl-sa--231-a-vi-35--001-007_litania-rosa-mystica.krn,0.01,0.9960249278833436,0.9981652621029784,0.08
polish,,"Patrem omnipotentem
",,,,,pl-kk--kk-i-3--004_patrem-omnipotentem.krn,-0.04,0.9448930915356698,0.9453206801594288,-0.03
polish,,"A ja kozak
",,,,"Sacred
",pl-sa--103-a-iii-3--002_a-ja-kozak.krn,0.96,0.976699053466001,0.9732885584184552,0.93
polish,,"[Keyboard piece]
",,,,"Secular
",pl-sa--l-1636--059_keyboard-piece.krn,,,,NaN
polish,,"Alleluia ego sum pastor bonus
",,,,"Sacred
",pl-kk--kk-i-152--002_alleluia-ego-sum-pastor-bonus.krn,0.13,0.9460904136658314,0.9436223994139208,0.1
polish,,"20. Dajze Boze dobry czas
","Andante con Moto
",,,,pl-wnifc--13846--001-020_piesni-polskie-i-ruskie-ludu-galicyjskiego-20-dajze-boze-dobry-czas.krn,,,,NaN
polish,,"Rorate caeli
",,,,"Sacred
",pl-kk--kk-i-270--001_rorate-caeli.krn,0.3,0.9925923269883667,0.9910035536572932,0.33
polish,,"Graduale/Propter veritatem
",,,,,pl-kk--kk-i-1--022_graduale-propter-veritatem.krn,-0.03,0.9869156833451708,0.99462655048323,0.02
polish,,"Dona
 ([Missa] No. 3.
)",,,,"Sacred; Mass
",pl-kk--kk-i-389--003-008_missa-no-3-dona.krn,,,,NaN
polish,,"13. A kto chce roskoszy uzyc
","Allegretto quasi Andante.
",,,,pl-wnifc--13846--001-013_piesni-polskie-i-ruskie-ludu-galicyjskiego-13-a-kto-chce-roskoszy-uzyc.krn,,,,NaN
polish,,"Patrem
 ([Missa] Gaude virgo
)",,,,,pl-kk--kk-i-1--005-003_missa-gaude-virgo-patrem.krn,0.12,0.9651926165317922,0.9661557762568586,0.12
polish,,"Sub tuum praesidium
",,,,"Sacred
",pl-kk--kk-i-14--013_sub-tuum-praesidium.krn,,,,NaN
polish,,"Kuba Michał czy spicie
 (Mottetto de Nativitate
)",,,,"Sacred; Motet; Christmas
",pl-sa--359-a-vii-119--001-002_mottetto-de-nativitate-kuba-michal-czy-spicie.krn,,,,NaN
polish,,"Wesołe i wdzieczne
",,,,"Sacred
",pl-sa--377-a-viii-17--004_wesole-i-wdzieczne.krn,,,,NaN
polish,,"Patrem
 (Msza
)",,,,"Sacred; Mass
",pl-sa--179-a-v-9--001-003_msza-patrem.krn,1.24,0.990856324580017,0.9804408007843396,1.23
polish,,"O salutaris hostia
",,,,"Sacred
",pl-kk--kk-i-11--008_o-salutaris-hostia.krn,0.06,0.949620257600067,0.9558316315596456,0.11
polish,,"Tractus/Laus Tibi Christe
",,,,,pl-kk--kk-i-3--018_tractus-laus-tibi-christe.krn,-0.04,0.9463641604592526,0.9455782109212384,-0.03
polish,,"Patrem
 (Missa
)",,,,"Sacred; Mass
",pl-kk--kk-i-31--001-003_missa-patrem.krn,0.3,0.9843242275284166,0.991246917424182,0.33
polish,,"Agnus Dei
 (Msza
)",,,,"Sacred; Mass
",pl-sa--83-a-ii-23--001-005_msza-agnus-dei.krn,,,,NaN
polish,,"Polonaise
",,,,"Secular; Polonaise
",pl-sa--573-a-ix-53--003_polonaise.krn,,,,NaN
polish,,"134. Dołiw, dołiw, kaczuryku
","Kołomyika.
",,,,pl-wnifc--13846--001-134_piesni-polskie-i-ruskie-ludu-galicyjskiego-134-doliw-doliw-kaczuryku.krn,,,,NaN
polish,,"Christus factus est
",,,,"Sacred
",pl-kk--kk-i-636--004_christus-factus-est.krn,,,,NaN
polish,,"Maestosso
","Maestosso
",,,"Sacred
",pl-cz--ii-87--011_maestosso.krn,0.49,0.9521760694361562,0.9483012330243404,0.56
polish,,"Ave Hierarchia
",,,,"Sacred
",pl-kk--kk-i-7--017_ave-hierarchia.krn,,,,NaN
polish,,"Puer natus
",,,,"Sacred
",pl-kk--kk-i-336--002_puer-natus.krn,,,,NaN
polish,,"Piesn do P Jezusa ukrzyzowanego
",,,,"Sacred
",pl-kk--kk-i-382--036_piesn-do-p-jezusa-ukrzyzowanego.krn,,,,NaN
polish,,"Et in terra
 (Missa 6ta
)",,,,"Sacred; Mass
",pl-kk--kk-i-70--002-002_missa-6ta-et-in-terra.krn,0.21,0.9468386250238588,0.9454869607075824,0.16
polish,,"Valc
",,,,"Secular; Waltz
",pl-sa--552-a-ix-32--027_valc.krn,,,,NaN
polish,,"Adagio
 (Partia Es
)",,,,Adagio,pl-cz--i-155--006-002_partia-es-adagio.krn,0.95,0.924812818042052,0.9514214617893352,0.79
polish,,"Ktos o tej dobie płacze we złobie
 (Pastorella
)",,,,,pl-sa--358-a-vii-118--001-002_pastorella-ktos-o-tej-dobie-placze-we-zlobie.krn,,,,NaN
polish,,"Deo gratias
",,,,"Sacred
",pl-kk--kk-i-6--054_deo-gratias.krn,,,,NaN
polish,,"Kyrie
 (Missa de Nativitate
)",,,,"Sacred; Mass
",pl-kk--kk-i-6--039-001_missa-de-nativitate-kyrie.krn,,,,NaN
polish,,"Gloria
 (Nro 1
)",,,,"Sacred
",pl-kk--kk-i-382--001-003_nro-1-gloria.krn,0.07,0.9752562161874448,0.968968346100094,0.06
polish,,"[Keyboard piece]
",,,,"Secular
",pl-sa--598-a-ix-78--005_keyboard-piece.krn,,,,NaN
polish,,"Wirginibus 1mum
",,,,"Sacred
",pl-kk--kk-i-111--014-001_deo-gratias-wirginibus-1mum.krn,,,,NaN
polish,,"Haec dies quam fecit Dominus
",,,,"Sacred
",pl-kk--kk-i-174_haec-dies-quam-fecit-dominus.krn,1.02,0.9762916216372868,0.8057528858185101,0.93
polish,,"O sol salutis intimis Jesu
",,,,"Sacred
",pl-kk--kk-i-8--011_o-sol-salutis-intimis-jesu.krn,0.0,0.9759469080090514,0.9749048334992508,0.02
polish,,"Rozmyslajmy dzis wierni chrzescijanie
",,,,"Sacred
",pl-sa--l-1636--103_rozmyslajmy-dzis-wierni-chrzescijanie.krn,,,,NaN
polish,,"Agnus
 ([Missa] No. 3.
)",,,,"Sacred; Mass
",pl-kk--kk-i-389--003-007_missa-no-3-agnus.krn,,,,NaN
polish,,"Dona nobis
 (Missa
)",,,,"Sacred; Mass
",pl-kk--kk-i-62--001-007_missa-dona-nobis.krn,1.59,0.9177952128309528,0.9069257715714208,1.35
polish,,"Iste confessor
",,,,"Sacred; Hymns
",pl-kk--kk-i-195--002_iste-confessor.krn,,,,NaN
polish,,"Alleluia Ave Maria
 (Nro 2
)",,,,"Sacred
",pl-kk--kk-i-382--002-004_nro-2-alleluia-ave-maria.krn,0.02,0.9731680929770272,0.9782387780424008,0.03
polish,,"Iste est qui ante Deum
",,,,"Sacred
",pl-kk--kk-i-287--002_iste-est-qui-ante-deum.krn,0.01,0.9845236921911196,0.8347142694423872,-0.01
polish,,"Credo
",,,,"Sacred; Mass section
",pl-sa--l-1636--115_credo.krn,0.39,0.987335480852284,0.9851417000236234,0.42
polish,,"Virginis protes
",,,,"Sacred
",pl-kk--kk-i-201--003_virginis-protes.krn,,,,NaN
polish,,"Sub tuum praesidium
",,,,"Sacred
",pl-kk--kk-i-385--008_sub-tuum-praesidium.krn,0.07,0.9353131296306216,0.9392496198797156,0.09
polish,,"Et in terra
 (Missa Mater matris
)",,,,,pl-kk--kk-i-1--007-002_missa-mater-matris-et-in-terra.krn,0.06,0.9670307238120582,0.9673858648152428,0.08
polish,,"Os iusti meditabitur
",,,,"Sacred
",pl-kk--kk-i-203--002_os-iusti-meditabitur.krn,,,,NaN
polish,,"Polonez andante
",,,,"Secular; Polonaise
",pl-sa--555-a-ix-35--003_polonez-andante.krn,0.37,0.9955688238967484,0.7974685992062363,0.33
polish,,"Magnificat
",,,,"Sacred
",pl-sa--l-1643--002_magnificat.krn,0.04,0.942969458020487,0.9407221305347858,0.05
polish,,"Agnus Dei
 (Missa sine nomine
)",,,,"Sacred; Mass
",pl-kk--kk-i-40--001-004_missa-sine-nomine-agnus-dei.krn,,,,NaN
polish,,"Alleluia Ave Maria
",,,,"Sacred
",pl-kk--kk-i-263--002_alleluia-ave-maria.krn,,,,NaN
polish,,"Kyrie
 (Missa Conceptionis
)",,,,"Sacred; Mass
",pl-kk--kk-i-6--047-001_missa-conceptionis-kyrie.krn,,,,NaN
polish,,"Adiuro vos
",,,,"Sacred
",pl-sa--l-1643--057_adiuro-vos.krn,0.08,0.98126009208629,0.8400505329411393,0.1
polish,,"Kyrie
",,,,"Sacred
",pl-kk--kk-i-7--012_kyrie.krn,0.01,0.9990153302771132,0.9977529542118972,0.06
polish,,"Mazur
",,,,"Secular; Mazurka
",pl-sa--549-a-ix-29--031_mazur.krn,,,,NaN
polish,,"Exaudisti Domine
",,,,"Sacred
",pl-kk--kk-i-15--006_exaudisti-domine.krn,0.08,0.9745159845172948,0.9584231297874676,0.08
polish,,"La Polacca
",,,,"Secular
",pl-sa--552-a-ix-32--043_la-polacca.krn,0.85,0.987689253707394,0.9914670159661312,0.8
polish,,"Vinea mea electa
",,,,"Sacred
",pl-kk--kk-i-136--002_vinea-mea-electa.krn,,,,NaN
polish,,"Polonez
",,,,"Secular; Polonaise
",pl-sa--20-a-i-20--003_polonez.krn,0.63,0.8683689469882473,0.934859136523947,0.72
polish,,"Gloria
 (Missa Puer natus quattuor paribus
)",,,,"Sacred; Mass
",pl-kk--kk-i-2--012-002_missa-puer-natus-quattuor-paribus-gloria.krn,0.13,0.974142472455968,0.977027473522582,0.18
polish,,"Benedictus
 (Missa
)",,,,"Sacred; Mass
",pl-kk--kk-i-68--001-006_missa-benedictus.krn,,,,NaN
polish,,"Rondo pastorale
",,,,"Secular; Rondo
",pl-sa--549-a-ix-29--023_rondo-pastorale.krn,1.69,0.9629206468467524,0.947207144523786,1.27
polish,,"65. Oj parobecek ci ja
","Krakowiak.
",,,,pl-wnifc--13846--001-065_piesni-polskie-i-ruskie-ludu-galicyjskiego-65-oj-parobecek-ci-ja.krn,,,,NaN
polish,,"Jesu Redemptor omnium
",,,,"Sacred
",pl-kk--kk-i-8--032_jesu-redemptor-omnium.krn,,,,NaN
polish,,"Archanioł Bozy Gabryel
",,,,"Sacred
",pl-kk--kk-i-487--010_archaniol-bozy-gabryel.krn,,,,NaN
polish,,"Polonez Alexandra
",,,,"Secular; Polonaise
",pl-sa--552-a-ix-32--020_polonez-alexandra.krn,0.92,0.9718011737712088,0.9854319615570554,0.97
polish,,"Patrem
 (Missa de Beata Virgine Maria
)",,,,"Sacred; Mass
",pl-kk--kk-i-6--038-003_missa-de-beata-virgine-maria-patrem.krn,0.08,0.9696188360084572,0.9732522891611958,0.08
polish,,"Sancta Maria succurre miseris
",,,,"Sacred
",pl-kk--kk-i-282_sancta-maria-succurre-miseris.krn,0.07,0.976394055010257,0.9756173917991572,0.05
polish,,"Agnus
 (Nro 1
)",,,,"Sacred
",pl-kk--kk-i-382--001-007_nro-1-agnus.krn,,,,NaN
polish,,"Esto mihi
 (Eia gentes
)",,,,,pl-sa--498-a-viii-138--001-003_eia-gentes-esto-mihi.krn,0.35,0.9733223272484862,0.9658155644021104,0.39
polish,,"Optimam partem elegit
",,,,"Sacred
",pl-kk--kk-i-120--002_optimam-partem-elegit.krn,,,,NaN
polish,,"Credo
 (Msza
)",,,,"Sacred; Mass
",pl-sa--83-a-ii-23--001-003_msza-credo.krn,0.36,0.9805559261676228,0.9712695510612211,0.31
polish,,"Responsorium 6tum
 (In Sabbato Sancto
)",,,,"Sacred
",pl-kk--kk-i-636--003-009_in-sabbato-sancto-responsorium-6tum.krn,,,,NaN
polish,,"Ecce sacerdos
",,,,"Sacred, Offertorium
",pl-kk--kk-i-388--010_ecce-sacerdos.krn,,,,NaN
polish,,"Landler 6
",,,,"Secular
",pl-cz--i-155--013_landler-6.krn,,,,NaN
polish,,"Sanctus
 ([Missa] No. 10.
)",,,,"Sacred; Mass
",pl-kk--kk-i-389--010-005_missa-no-10-sanctus.krn,,,,NaN
polish,,"de clasis 1mum
",,,,"Sacred
",pl-kk--kk-i-111--002-001_deo-gratias-de-clasis-1mum.krn,,,,NaN
polish,,"Et in terra
 (Missa sine Credo
)",,,,"Sacred; Mass
",pl-kk--kk-i-30--001-002_missa-sine-credo-et-in-terra.krn,0.02,0.9977490464357924,0.799109040543775,0.06
polish,,"Preambulum Ficta Scala
",,,,"Secular; Prelude
",pl-sa--l-1636--060_preambulum-ficta-scala.krn,0.68,0.9910827920227352,0.957553961726014,0.64
polish,,"Jesu corona celsior
",,,,"Sacred
",pl-kk--kk-i-8--024_jesu-corona-celsior.krn,,,,NaN
polish,,"Diffusa est gratia
",,,,"Sacred
",pl-kk--kk-i-305--002_diffusa-est-gratia.krn,,,,NaN
polish,,"Sanctus
 (Sabbativale
)",,,,,pl-kk--kk-i-3--015-001_sabbativale-sanctus.krn,,,,NaN
polish,,"Alleluia, O Maria ancilla
",,,,,pl-kk--kk-i-3--054_alleluia-o-maria-ancilla.krn,-0.02,0.967796717117394,0.9699529773961088,0.01
polish,,"Marsz
",,,,"Secular; March
",pl-sa--555-a-ix-35--004_marsz.krn,0.54,0.944474324869396,0.9839080076297072,0.43
polish,,"Veni sponsa Christi
",,,,"Sacred
",pl-sa--l-1643--074_veni-sponsa-christi.krn,,,,NaN
polish,,"Menuetto
",,,,"Secular; Minuet
",pl-sa--552-a-ix-32--028_menuetto.krn,,,,NaN
polish,,"Rorate caeli
",,,,,pl-kk--kk-i-3--042_rorate-caeli.krn,-0.0,0.9775527616403012,0.986492911045205,-0.03
polish,,"Pasterze przy trzodzie
",,,,"Sacred
",pl-sa--103-a-iii-3--001_pasterze-przy-trzodzie.krn,0.48,0.9935106100454424,0.99936602238266,0.49
polish,,"73. Oj u poli kiernyczen ka
","Andante
",,,,pl-wnifc--13846--001-073_piesni-polskie-i-ruskie-ludu-galicyjskiego-73-oj-u-poli-kiernyczen-ka.krn,,,,NaN
polish,,"Poloneser
 (Partita Es
)",,,,Partita,pl-cz--i-155--003-004_partita-es-poloneser.krn,,,,NaN
polish,,"Benedicite omnia opera domini
",,,,"Sacred
",pl-sa--l-1643--048_benedicite-omnia-opera-domini.krn,0.19,0.989540817536218,0.9882537781679476,0.2
polish,,"[Magnificat] Primi toni
",,,,"Sacred
",pl-kk--kk-i-2--015_magnificat-primi-toni.krn,0.09,0.9712411708186504,0.977442302067647,0.1
polish,,"Patrem
 (Msza Dominikanska
)",,,,"Sacred; Mass
",pl-sa--144-a-iii-44--001-003_msza-dominikanska-patrem.krn,-0.02,0.9781667186420911,0.9717987214265176,-0.0
polish,,"Responsorium 9num
 (In Parasceve
)",,,,"Sacred
",pl-kk--kk-i-636--002-012_in-parasceve-responsorium-9num.krn,0.36,0.9763498620671676,0.970696212912052,0.33
polish,,"O sacrum convivium
",,,,"Sacred
",pl-kk--kk-i-497--003_o-sacrum-convivium.krn,0.46,0.9270612159799344,0.9487252090487718,0.42
polish,,"Alleluia Ave Maria
 (Nro 5
)",,,,"Sacred
",pl-kk--kk-i-382--005-004_nro-5-alleluia-ave-maria.krn,,,,NaN
polish,,"Kancjonał Zamoyskich
",,,,,pl-wn--sd-xvi-o-230_kancjonal-zamoyskich-modlitwa-panska-z-krotkiem-wylozeniem-kazdej-prosby-ojcze-nasz-ktorys-jest-w-niebie.krn,,,,NaN
polish,,"Andante
",,,,"Secular
",pl-sa--554-a-ix-34--013_andante.krn,0.55,0.9936908382494076,0.9962592382885146,0.59
polish,,"19. Wesoło, bracia, wesoło!
","Allegretto.
",,,,pl-wnifc--13846--001-019_piesni-polskie-i-ruskie-ludu-galicyjskiego-19-wesolo-bracia-wesolo.krn,,,,NaN
