composer,birth_year,composer_index,serie,length_notes_shuffle,z_notes_shuffle,p_value_notes_shuffle,p_raw_notes_shuffle,pe_obs_notes_shuffle,mu_null_notes_shuffle,sigma_null_notes_shuffle,length_intervals_shuffle,z_intervals_shuffle,p_value_intervals_shuffle,p_raw_intervals_shuffle,pe_obs_intervals_shuffle,mu_null_intervals_shuffle,sigma_null_intervals_shuffle,length_notes_iaaft,z_notes_iaaft,p_value_notes_iaaft,p_raw_notes_iaaft,pe_obs_notes_iaaft,mu_null_notes_iaaft,sigma_null_notes_iaaft,length_intervals_iaaft,z_intervals_iaaft,p_value_intervals_iaaft,p_raw_intervals_iaaft,pe_obs_intervals_iaaft,mu_null_intervals_iaaft,sigma_null_intervals_iaaft,birth_year_num,composer_index_num
Buxtehude,1637,1,Serie_14,1197,-21.455253422816373,0.000999000999000999,0.0,0.8210822913060232,0.9230632902237108,0.004753194796069711,1197,-16.142302444660388,0.000999000999000999,0.0,0.8988441289057859,0.9511149099234997,0.0032381242512900684,1197,-25.255105220633173,0.000999000999000999,0.0,0.8210822913060232,0.9289260989775842,0.00427017851358836,1197,-9.298753601700747,0.0012484394506866417,0.0,0.8988441289057859,0.9346656973886499,0.0038522978473493705,1637,1
Buxtehude,1637,1,Serie_23,1945,-36.92501847204076,0.000999000999000999,0.0,0.8409149949257906,0.9534524428146753,0.00304772895304296,1945,-14.860349531864225,0.000999000999000999,0.0,0.9244034682855871,0.9632321730761757,0.002612906561001839,1945,-43.068566074699234,0.000999000999000999,0.0,0.8409149949257906,0.952975492396674,0.002601909180735732,1945,-2.173534343601414,0.018726591760299626,0.0175,0.9244034682855871,0.9329400403685382,0.003927507337568235,1637,1
Buxtehude,1637,1,Serie_28,1968,-24.668851277713753,0.000999000999000999,0.0,0.8328003549618853,0.9308669176488732,0.00397531938487881,1968,-13.424973229765216,0.000999000999000999,0.0,0.8991440335483128,0.9425044251821042,0.0032298307707351506,1968,-43.52133565138891,0.000999000999000999,0.0,0.8328003549618853,0.9550171852021153,0.0028082049507671685,1968,-3.952228025314546,0.0012484394506866417,0.0,0.8991440335483128,0.9146090608431107,0.003912989634136052,1637,1
Buxtehude,1637,1,Serie_43,1190,-23.222833370638615,0.000999000999000999,0.0,0.8237983134716568,0.928952123088698,0.004528035315018478,1190,-15.84994575770589,0.000999000999000999,0.0,0.880155344534088,0.9390466208571847,0.0037155506538225935,1190,-35.679751629234545,0.000999000999000999,0.0,0.8237983134716568,0.9465981653388824,0.003441723842231245,1190,-7.380741142753415,0.0012484394506866417,0.0,0.880155344534088,0.9149575309189801,0.004715269877614092,1637,1
Buxtehude,1637,1,Serie_44,1293,-5.944702074417045,0.000999000999000999,0.0,0.8683846207477027,0.9025238639179072,0.0057428013620938675,1293,-9.52738829179119,0.000999000999000999,0.0,0.8544737831710225,0.9035028450979239,0.005146117742376982,1293,-10.982551238686291,0.000999000999000999,0.0,0.8683846207477027,0.9203044776720264,0.004727485972606689,1293,-2.258018259980598,0.011235955056179775,0.01,0.8544737831710225,0.8692366688867572,0.006537983318107245,1637,1
Buxtehude,1637,1,Serie_45,844,-20.478316089550102,0.000999000999000999,0.0,0.8452420901605303,0.9313568346445588,0.004205167266070867,844,-8.419314557823226,0.000999000999000999,0.0,0.8986059144160876,0.9325666418217123,0.004033668913589696,844,-17.08195432587409,0.000999000999000999,0.0,0.8452420901605303,0.920064179645788,0.004380183207253074,844,-2.8649724613694687,0.004993757802746567,0.00375,0.8986059144160876,0.9125234909675544,0.004857839556619713,1637,1
Buxtehude,1637,1,Serie_46,867,-26.214412003797896,0.000999000999000999,0.0,0.8240964470504448,0.931427041058826,0.004094335359985619,867,-8.199173656293208,0.000999000999000999,0.0,0.905928915859484,0.9377338327135335,0.0038790393016786408,867,-19.82625301924724,0.000999000999000999,0.0,0.8240964470504448,0.9141901211056356,0.004544160410327065,867,-4.462022742630934,0.0012484394506866417,0.0,0.905928915859484,0.9250694809019174,0.00428966102291707,1637,1
Buxtehude,1637,1,Serie_47,2022,-4.1013105281698685,0.000999000999000999,0.0,0.8980056394552635,0.9158509689119335,0.004351128580510872,2022,-4.636490095370375,0.000999000999000999,0.0,0.8565582807675148,0.8804586515812475,0.00515484133948601,2022,-7.112851042192319,0.000999000999000999,0.0,0.8980056394552635,0.9272621755278609,0.004113193977921412,2022,0.6603505181264889,0.7390761548064919,0.73875,0.8565582807675148,0.8530724748967233,0.005278720581125982,1637,1
Buxtehude,1637,1,Serie_49,1169,-12.234389461823554,0.000999000999000999,0.0,0.8535188355912771,0.9128557218833064,0.004850007961344164,1169,-4.18320448858356,0.000999000999000999,0.0,0.8755950967599014,0.8975488745743169,0.005248076653754265,1169,-16.414967630386336,0.000999000999000999,0.0,0.8535188355912771,0.9261626405765051,0.004425461360688551,1169,1.3395380046343655,0.9275905118601748,0.9275,0.8755950967599014,0.866651830321409,0.006676381265444969,1637,1
Buxtehude,1637,1,Serie_50,874,-9.322301947050748,0.000999000999000999,0.0,0.8466993143571161,0.9001078677422496,0.005729116444466821,874,-3.541534632132402,0.001998001998001998,0.001,0.8952704406616433,0.912894576413779,0.004976412087638973,874,-17.409942983724868,0.000999000999000999,0.0,0.8466993143571161,0.924535449458668,0.004470786330220294,874,0.7926877240670612,0.7740324594257179,0.77375,0.8952704406616433,0.8906262513360691,0.005858788000079211,1637,1
Buxtehude,1637,1,Serie_51,839,3.6235125741356926,1.0,1.0,0.8976948995878041,0.8719626431801535,0.007101467396946593,839,1.5778293224961608,0.952047952047952,0.952,0.859568962558567,0.8480764755013847,0.007283732716413802,839,2.362464766876326,0.997002997002997,0.997,0.8976948995878041,0.8823425919725628,0.006498428179964048,839,4.663250098054119,1.0,1.0,0.859568962558567,0.8219710663526715,0.008062594845938959,1637,1
Buxtehude,1637,1,Serie_53,988,-3.624421119769467,0.000999000999000999,0.0,0.8634920296225401,0.885944940906132,0.006194895830708536,988,-9.280144538317874,0.000999000999000999,0.0,0.8349037590745271,0.8898841739435311,0.0059245213953283814,988,-9.241891328204293,0.000999000999000999,0.0,0.8634920296225401,0.9114333157868889,0.00518738908106852,988,-4.957698441626899,0.0012484394506866417,0.0,0.8349037590745271,0.8692657025399956,0.006931027344654795,1637,1
Buxtehude,1637,1,Serie_55,1669,-27.284323513745225,0.000999000999000999,0.0,0.7962553454185733,0.920702694773684,0.004561130104340573,1669,-25.670957715388212,0.000999000999000999,0.0,0.8707919432370089,0.9494670660722645,0.0030647521493946646,1669,-43.34592976195153,0.000999000999000999,0.0,0.7962553454185733,0.9437238042934744,0.003402129327592526,1669,-13.757990909970975,0.0012484394506866417,0.0,0.8707919432370089,0.9279236814781089,0.004152622182625101,1637,1
Buxtehude,1637,1,Serie_56,1476,-19.781268340141867,0.000999000999000999,0.0,0.8073217422769008,0.9089253439516913,0.005136354248256553,1476,-19.72099696508878,0.000999000999000999,0.0,0.8614850336534591,0.9365584460660126,0.0038067757195770924,1476,-40.301117344307556,0.000999000999000999,0.0,0.8073217422769008,0.9456787132707655,0.0034330802744705364,1476,-8.733301773167366,0.0012484394506866417,0.0,0.8614850336534591,0.9080330541022179,0.005329945266723212,1637,1
Buxtehude,1637,1,Serie_57,1128,-9.061473374204096,0.000999000999000999,0.0,0.8366680831383313,0.8913611779392445,0.006035783866739786,1128,-6.94441807617939,0.000999000999000999,0.0,0.8549892271819811,0.8947974830600343,0.005732410612575683,1128,-15.137051210391347,0.000999000999000999,0.0,0.8366680831383313,0.9157218712258249,0.0052225355512587855,1128,-3.4091084064478654,0.0012484394506866417,0.0,0.8549892271819811,0.8748296590898451,0.005819830155690713,1637,1
Buxtehude,1637,1,Serie_59,1000,-6.593543948308127,0.000999000999000999,0.0,0.8586825047158348,0.8974645991440607,0.0058818284570890285,1000,-2.629763469739244,0.008991008991008992,0.008,0.8835801950667581,0.8982718538552569,0.00558668448990035,1000,-12.159734310714974,0.000999000999000999,0.0,0.8586825047158348,0.9177964605193454,0.0048614512696564605,1000,1.4102484958140045,0.9138576779026217,0.91375,0.8835801950667581,0.8740057275701071,0.0067892059626871535,1637,1
Buxtehude,1637,1,Serie_60,1615,-23.42180954819189,0.000999000999000999,0.0,0.8204911970659312,0.9231110454622555,0.004381380020411204,1615,-17.676355803103085,0.000999000999000999,0.0,0.8613972895247377,0.9296549964475552,0.0038615259662760845,1615,-33.14568736813738,0.000999000999000999,0.0,0.8204911970659312,0.9435125065961716,0.0037115329111714105,1615,-8.909241543818199,0.0012484394506866417,0.0,0.8613972895247377,0.9063202911320625,0.0050422924764561144,1637,1
Buxtehude,1637,1,Serie_61,1260,-9.210838048493756,0.000999000999000999,0.0,0.8753442862692893,0.9198138240511025,0.004827957841369848,1260,-6.501905993663245,0.000999000999000999,0.0,0.8490855593972786,0.8864656660158393,0.005749099826265001,1260,-15.759942408621303,0.000999000999000999,0.0,0.8753442862692893,0.9361845698195711,0.003860438190243627,1260,-0.9859250632931672,0.16978776529338327,0.16875,0.8490855593972786,0.8555521711177961,0.006558928220079829,1637,1
Buxtehude,1637,1,Serie_62,1676,-25.702028428336998,0.000999000999000999,0.0,0.827208715717313,0.9352090760234292,0.004202016996722469,1676,-9.562224634855438,0.000999000999000999,0.0,0.8616977410004183,0.9076948274148333,0.004810291346508448,1676,-35.537468159143835,0.000999000999000999,0.0,0.827208715717313,0.9479731487459535,0.0033982283849776068,1676,0.2744662765289707,0.5955056179775281,0.595,0.8616977410004183,0.859822944112809,0.006830700337100924,1637,1
Buxtehude,1637,1,Serie_64,1082,-3.193014493626143,0.001998001998001998,0.001,0.8837812806518152,0.9019601194474604,0.005693315464722622,1082,-2.3679111162571145,0.011988011988011988,0.011,0.8845129283217555,0.898014385773982,0.005701843012404859,1082,-8.139604499976713,0.000999000999000999,0.0,0.8837812806518152,0.9219307320846747,0.004686892518299712,1082,1.4937119746068706,0.9338327091136079,0.93375,0.8845129283217555,0.8747441409621116,0.006539940447498233,1637,1
Buxtehude,1637,1,Serie_66,1576,-12.904618261684334,0.000999000999000999,0.0,0.8602030736493025,0.9202291398828524,0.004651518163212616,1576,-4.6987128127840805,0.000999000999000999,0.0,0.876794064741322,0.9003106813282283,0.005004906135766197,1576,-19.988502564902767,0.000999000999000999,0.0,0.8602030736493025,0.936312996754518,0.0038076850858680474,1576,1.4675509468365087,0.9238451935081149,0.92375,0.876794064741322,0.8676531366256668,0.0062286955934032,1637,1
Buxtehude,1637,1,Serie_67,1879,-17.055511323220955,0.000999000999000999,0.0,0.883978082728935,0.9442035551060385,0.0035311443459984087,1879,-4.777622897840172,0.000999000999000999,0.0,0.8919414151817536,0.9137799145289516,0.0045709968773530694,1879,-25.289746102712733,0.000999000999000999,0.0,0.883978082728935,0.9558895908962077,0.002843504552208972,1879,3.411516304873342,1.0,1.0,0.8919414151817536,0.8736922725083386,0.005349276111430624,1637,1
Buxtehude,1637,1,Serie_68,1907,-19.68541089292826,0.000999000999000999,0.0,0.8779870764418768,0.9452032936690054,0.0034145193916818445,1907,-5.704257622915392,0.000999000999000999,0.0,0.889720521013533,0.9151265487963706,0.004453871031486255,1907,-26.64912413299529,0.000999000999000999,0.0,0.8779870764418768,0.9569406035463142,0.002962706267958804,1907,2.457955643581351,0.9925093632958801,0.9925,0.889720521013533,0.8768110807430438,0.005252104652173302,1637,1
Buxtehude,1637,1,Serie_70,821,-9.518519507998809,0.000999000999000999,0.0,0.8455637661149749,0.9020524855219153,0.0059346119277762285,821,-6.432775853519363,0.000999000999000999,0.0,0.8908338714621791,0.9211423507597996,0.004711570865793303,821,-20.61636735571426,0.000999000999000999,0.0,0.8455637661149749,0.9286351421224173,0.004029389590034514,821,-0.9996797223662239,0.15480649188514356,0.15375,0.8908338714621791,0.8966928714567035,0.00586087710237464,1637,1
Buxtehude,1637,1,Serie_71,889,-14.756223238487634,0.000999000999000999,0.0,0.8305902181628474,0.9101527587390479,0.005391795670906024,889,-7.453201364783141,0.000999000999000999,0.0,0.8668930013979317,0.9069919880849573,0.005380102418337429,889,-21.55457178161278,0.000999000999000999,0.0,0.8305902181628474,0.9268413811481665,0.0044654639377909875,889,-1.9777893539711515,0.02871410736579276,0.0275,0.8668930013979317,0.8802559609682755,0.006756513044987677,1637,1
Buxtehude,1637,1,Serie_72,1091,-9.289642097598737,0.000999000999000999,0.0,0.860232717112038,0.909327123522592,0.005284854453461065,1091,-5.427903064372,0.000999000999000999,0.0,0.8404821800132328,0.8753674205985353,0.006427019821758494,1091,-11.957386602955049,0.000999000999000999,0.0,0.860232717112038,0.919689521348918,0.004972391226539952,1091,1.2080368033846052,0.8876404494382022,0.8875,0.8404821800132328,0.8309048016462586,0.007928051811121092,1637,1
Buxtehude,1637,1,Serie_74,1189,-29.79744481970621,0.000999000999000999,0.0,0.7741736883752306,0.917451965533517,0.004808408171412434,1189,-16.588134940881446,0.000999000999000999,0.0,0.8310048590336412,0.911339892318856,0.004842921375520597,1189,-32.929170965848265,0.000999000999000999,0.0,0.7741736883752306,0.9244530300847454,0.004563714703457723,1189,-5.513430783612201,0.0012484394506866417,0.0,0.8310048590336412,0.8688469422198832,0.006863618075830686,1637,1
Buxtehude,1637,1,Serie_78,873,-15.149585812764128,0.000999000999000999,0.0,0.8259636541102936,0.9089458730970661,0.00547752394107413,873,-12.8370094245376,0.000999000999000999,0.0,0.7807062496183078,0.8718464246959687,0.0070997980965448945,873,-19.174035486287714,0.000999000999000999,0.0,0.8259636541102936,0.917662181021343,0.004782432314607297,873,-7.655283117509547,0.0012484394506866417,0.0,0.7807062496183078,0.8402969973330471,0.00778426438317354,1637,1
Buxtehude,1637,1,Serie_81,1247,-26.129792725796094,0.000999000999000999,0.0,0.8142885816943221,0.9297063923065159,0.0044170962940035105,1247,-15.43856870523811,0.000999000999000999,0.0,0.9038435987085738,0.9529391438609173,0.003180058079845575,1247,-32.02553232843011,0.000999000999000999,0.0,0.8142885816943221,0.9328008576869726,0.0037005560056668713,1247,-11.033359591894637,0.0012484394506866417,0.0,0.9038435987085738,0.9435413510952535,0.003597975037072354,1637,1
Buxtehude,1637,1,Serie_82,1527,-19.15568183828617,0.000999000999000999,0.0,0.837881557108092,0.9230884434664298,0.0044481259961227865,1527,-14.03193865788497,0.000999000999000999,0.0,0.9212534568243984,0.9598950077350323,0.002753828380579477,1527,-34.70953797191938,0.000999000999000999,0.0,0.837881557108092,0.9425195919762585,0.0030146766849164187,1527,-9.624195257613538,0.0012484394506866417,0.0,0.9212534568243984,0.9521316498931199,0.003208392207576453,1637,1
Buxtehude,1637,1,Serie_83,1763,-24.01544692001552,0.000999000999000999,0.0,0.8491044739256045,0.9392394796531359,0.0037532095916319994,1763,-8.698406006212004,0.000999000999000999,0.0,0.9379877143954345,0.9613180490832219,0.0026821390805540682,1763,-38.155644854430534,0.000999000999000999,0.0,0.8491044739256045,0.9501659459144337,0.002648663713439879,1763,-4.345443003328757,0.0012484394506866417,0.0,0.9379877143954345,0.951556826809545,0.0031226073851886023,1637,1
Buxtehude,1637,1,Serie_84,1108,-24.936221565567216,0.000999000999000999,0.0,0.8067624046195555,0.9253730172296167,0.004756559140212437,1108,-15.012046243261816,0.000999000999000999,0.0,0.9065732892659736,0.9525786872456546,0.003064565431933083,1108,-31.842025184223893,0.000999000999000999,0.0,0.8067624046195555,0.9309289385163461,0.003899454672823661,1108,-10.661402015803356,0.0012484394506866417,0.0,0.9065732892659736,0.9429017514693611,0.0034074751284622735,1637,1
Buxtehude,1637,1,Serie_85,1204,-28.136961343818292,0.000999000999000999,0.0,0.778157061692257,0.9196706921531388,0.005029456760865632,1204,-24.90172313602837,0.000999000999000999,0.0,0.8794495437841481,0.954954767694833,0.0030321284795525767,1204,-42.34847635572888,0.000999000999000999,0.0,0.778157061692257,0.9326967529902999,0.0036492385227724225,1204,-16.38179485806049,0.0012484394506866417,0.0,0.8794495437841481,0.9423375199116506,0.0038388941304901736,1637,1
Buxtehude,1637,1,Serie_86,1511,-24.938986355107172,0.000999000999000999,0.0,0.8314403680422691,0.9346587546795481,0.00413883648547493,1511,-26.223322509787828,0.000999000999000999,0.0,0.9015200040421203,0.9648751904133612,0.002415986240782177,1511,-32.65529131703447,0.000999000999000999,0.0,0.8314403680422691,0.9387504656789556,0.0032861473074873096,1511,-16.788043595689803,0.0012484394506866417,0.0,0.9015200040421203,0.9535920991630334,0.003101736948924903,1637,1
Buxtehude,1637,1,Serie_87,1226,-22.762170380496816,0.000999000999000999,0.0,0.8312678116661787,0.9301336134721784,0.004343425963049215,1226,-14.190399419686715,0.000999000999000999,0.0,0.9020424335999372,0.9493831185018298,0.0033361065817651054,1226,-23.564051713941105,0.000999000999000999,0.0,0.8312678116661787,0.9297353498756713,0.004178718473582226,1226,-8.48132078239757,0.0012484394506866417,0.0,0.9020424335999372,0.93701816008732,0.004123853746927322,1637,1
Buxtehude,1637,1,Serie_88,1337,-25.238508885753205,0.000999000999000999,0.0,0.8257954718850516,0.9325452756750483,0.00422963988376728,1337,-18.85730660163208,0.000999000999000999,0.0,0.9037001900762633,0.9573047509516077,0.002842641423176784,1337,-22.601667522187334,0.000999000999000999,0.0,0.8257954718850516,0.9281603422124776,0.004529084866279782,1337,-12.755657210826174,0.0012484394506866417,0.0,0.9037001900762633,0.9475232562561043,0.0034355788538004005,1637,1
Buxtehude,1637,1,Serie_89,1271,-20.941245816167196,0.000999000999000999,0.0,0.8201397446992275,0.9216182574595195,0.004845867989475009,1271,-22.250811189557226,0.000999000999000999,0.0,0.8861455755973364,0.9547106562924028,0.0030814643165569364,1271,-31.92715367553577,0.000999000999000999,0.0,0.8201397446992275,0.9320599154680412,0.003505485390467888,1271,-17.997760173723037,0.0012484394506866417,0.0,0.8861455755973364,0.9476254234975784,0.0034159721713595973,1637,1
Buxtehude,1637,1,Serie_90,1485,-23.574524399055495,0.000999000999000999,0.0,0.8191319504730131,0.9247890022297052,0.004481831742103996,1485,-20.86461862647095,0.000999000999000999,0.0,0.9014721017871496,0.9594223315630771,0.002777440163819049,1485,-48.65453592288244,0.000999000999000999,0.0,0.8191319504730131,0.9512584231967544,0.00271560441832519,1485,-10.033667298872103,0.0012484394506866417,0.0,0.9014721017871496,0.9407793294037762,0.003917533484595916,1637,1
Buxtehude,1637,1,Serie_91,1196,-19.693308911280898,0.000999000999000999,0.0,0.8376460079423504,0.9257101559090857,0.004471780154542213,1196,-7.185078680449605,0.000999000999000999,0.0,0.9207878963647403,0.9465092369942988,0.003579827274480025,1196,-26.40505343651314,0.000999000999000999,0.0,0.8376460079423504,0.9327627782555278,0.0036022184367803262,1196,-4.2480153898970086,0.0012484394506866417,0.0,0.9207878963647403,0.9368285755075485,0.0037760407320927944,1637,1
