Compositor,Fecha de nacimiento,Titulo de la obra,Movimiento o indicacion de tempo,Opus,Numero de la obra,Genero,Archivo
polish,,"Deo gratias
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-6--056_deo-gratias.krn
polish,,"Agnus Dei
 (Missa 6ta
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-70--002-004_missa-6ta-agnus-dei.krn
polish,,"Salve corpus Jesu Christi
",NaN,NaN,NaN,"Sacred
",pl-sa--l-1643--024-002_na-boze-cialo-salve-corpus-jesu-christi.krn
polish,,"[Keyboard piece]
",NaN,NaN,NaN,"Secular
",pl-sa--l-1636--020_keyboard-piece.krn
polish,,"Responsorium 2dum
 (In Parasceve
)",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-636--002-004_in-parasceve-responsorium-2dum.krn
polish,,"Benedictus
 (Quintis ferija
)",NaN,NaN,NaN,,pl-kk--kk-i-3--051-002_quintis-ferija-benedictus.krn
polish,,"Allegro
",NaN,NaN,NaN,"Secular
",pl-sa--548-a-ix-28--003_allegro.krn
polish,,"Tollite portas
",NaN,NaN,NaN,,pl-kk--kk-i-3--044_tollite-portas.krn
polish,,"Kyrie
 (Officium A 4 Voci Paschale
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-2--046-001_officium-a-4-voci-paschale-kyrie.krn
polish,,"Alleluia Ave Maria
 (Nro 3
)",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-382--003-004_nro-3-alleluia-ave-maria.krn
polish,,"Po upadku człowieka grzesznego
",NaN,NaN,NaN,"Sacred
",pl-stab--st-a--007_po-upadku.krn
polish,,"Marsz
",,NaN,NaN,"Secular; March
",pl-sa--549-a-ix-29--009_marsz.krn
polish,,"Rorate caeli
 (Missa Rorate caeli desuper
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-274--001-001_missa-rorate-caeli-desuper-rorate-caeli.krn
polish,,"Mittit ad virginem
 (Rorate caeli
)",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-277--001-005_rorate-caeli-mittit-ad-virginem.krn
polish,,"Sanctus
 (Missa Puer natus quattuor paribus
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-2--012-004_missa-puer-natus-quattuor-paribus-sanctus.krn
polish,,"Sanctus
 ([Missa]
)",NaN,NaN,NaN,,pl-kk--kk-i-1--003-004-pc0_missa-sanctus-pc0.krn
polish,,"Veni sponsa
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-313--001_veni-sponsa.krn
polish,,"Mazur No. 4
",NaN,NaN,NaN,,pl-wnifc--6439-n--004_mazur-no-4.krn
polish,,"Gloria
 ([Missa] No. 2.
)",,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-389--002-003_missa-no-2-gloria.krn
polish,,"Kancjonał Zamoyskich
",NaN,NaN,NaN,,pl-wn--sd-xvi-o-239_kancjonal-zamoyskich-przestrach-na-zle-sprawy-ludzkiego-zywota-coz-chcesz-czynic-mily-bracie.krn
polish,,"Haec est virgo sapiens
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-7--043_haec-est-virgo-sapiens.krn
polish,,"Gloria
 ([Missa] No. 8.
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-389--008-003_missa-no-8-gloria.krn
polish,,"La Jacinthe - Contredanse
",NaN,NaN,NaN,"Secular; Contradance
",pl-sa--598-a-ix-78--002_la-jacinthe-contredanse.krn
polish,,"Kyrie solenne
",NaN,NaN,NaN,"Sacred; Mass section
",pl-sa--l-1636--111_kyrie-solenne.krn
polish,,"Rorate coeli
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-360--001_rorate-coeli.krn
polish,,"Agnus Dei
 (Missa
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-26--001-004_missa-agnus-dei.krn
polish,,"Sanctus
 (Missa Paschalis
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-10--021-004_missa-paschalis-sanctus.krn
polish,,"Salutis humanae sator
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-278--001_salutis-humanae-sator.krn
polish,,"Gloria patri
 (Missa Rorate caeli desuper
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-274--001-003_missa-rorate-caeli-desuper-gloria-patri.krn
polish,,"O doctor optime
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-218_o-doctor-optime.krn
polish,,"Gaude Maria virgo
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-6--012_gaude-maria-virgo.krn
polish,,"Rorate caeli
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-7--001_rorate-caeli.krn
polish,,"Pastuszkowie braciszkowie
",NaN,NaN,NaN,"Sacred
",pl-sa--367-a-viii-7_pastuszkowie-braciszkowie.krn
polish,,"Et in terra
 (Missa de Nativitate
)",NaN,NaN,NaN,"Sacred; Mass
",pl-sa--102-a-iii-2--001-002_missa-de-nativitate-et-in-terra.krn
polish,,"Ktoz cie moj Jezu
",NaN,NaN,NaN,"Sacred
",pl-sa--375-a-viii-15--001_ktoz-cie-moj-jezu.krn
polish,,"Agnus
 (Nro 7
)",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-382--007-006_nro-7-agnus.krn
polish,,"Sanctus
 (Missa 5ta
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-70--001-003_missa-5ta-sanctus.krn
polish,,"Walc
",NaN,NaN,NaN,"Secular; Waltz
",pl-sa--551-a-ix-31--001_walc.krn
polish,,"Sanctus
 ([Missa] No. 7.
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-389--007-005_missa-no-7-sanctus.krn
polish,,"Sanctus
 (Officium Secundum
)",NaN,NaN,NaN,,pl-kk--kk-i-3--007-008_officium-secundum-sanctus.krn
polish,,"Sanguine proprio
",NaN,NaN,NaN,,pl-kk--kk-i-1--029_sanguine-proprio.krn
polish,,"Sanctus
 (Missa De Adventu Domini
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-28--001-003_missa-de-adventu-domini-sanctus.krn
polish,,"Rorate Caeli
 (Nro 2
)",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-382--002-001_nro-2-rorate-caeli.krn
polish,,"Patrem
 (Missa in defectu
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-6--036-003_missa-in-defectu-patrem.krn
polish,,"[Mazur] No. 8
",NaN,NaN,NaN,,pl-wnifc--6439-n--008_mazur-no-8.krn
polish,,"Gloria
 (Missa 3tia
)",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-386--003-002_missa-3tia-gloria.krn
polish,,"Pollonaise
",NaN,NaN,NaN,"Secular; Polonaise
",pl-sa--575-a-ix-55--001_pollonaise.krn
polish,,"Ariette
",NaN,NaN,NaN,"Secular
",pl-sa--481-a-viii-121--047_ariette.krn
polish,,"Agnus Dei
 (Aliud de Passione Domini
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-10--001-003_aliud-de-passione-domini-agnus-dei.krn
polish,,"Responsorium 5tum
 (In Sabbato Sancto
)",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-636--003-008_in-sabbato-sancto-responsorium-5tum.krn
polish,,"Venit caeli nuncius
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-7--030_venit-caeli-nuncius.krn
polish,,"Alleluia, post partum virgo
",NaN,NaN,NaN,,pl-kk--kk-i-1--038_alleluia-post-partum-virgo.krn
polish,,"Wesoła nowine
",NaN,NaN,NaN,,pl-sa--369-a-viii-9--002_wesola-nowine.krn
polish,,"Agnus Dei
 ([Missa] Dominicale
)",NaN,NaN,NaN,,pl-kk--kk-i-1--055-005_missa-dominicale-agnus-dei.krn
polish,,"Agnus Dei
 (Missa in defectu
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-6--036-005_missa-in-defectu-agnus-dei.krn
polish,,"8. Piesn do Sw. Wincentego Kadłubka/Badz pozdrowiony Polski nasz Patronie
",NaN,NaN,NaN,"Sacred
",pl-kk--i-545--007_8-piesn-do-sw-wincentego-kadlubka-badz-pozdrowiony-polski-nasz-patronie.krn
polish,,"Tractus
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-385--001_tractus.krn
polish,,"O admirabile commercium
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-2--028_o-admirabile-commercium.krn
polish,,"Graduale/Alleluia. Ave Maria
 ([Missa] No. 2.
)",,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-389--002-004_missa-no-2-graduale-alleluia-ave-maria.krn
polish,,"Sabato 3tium
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-111--009-003_deo-gratias-sabato-3tium.krn
polish,,"Alleluia, Ave gratia plena
",NaN,NaN,NaN,,pl-kk--kk-i-3--031_alleluia-ave-gratia-plena.krn
polish,,"Justum deduxit Dominus
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-203--001_justum-deduxit-dominus.krn
polish,,"Preambulum
",NaN,NaN,NaN,"Secular; Prelude
",pl-sa--l-1636--061_preambulum.krn
polish,,"Agnus Dei
 (Missa supra Resonet
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-6--040-004_missa-supra-resonet-agnus-dei.krn
polish,,"Ibant apostoli gaudentes
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-8--028_ibant-apostoli-gaudentes.krn
polish,,"[Instrumental piece]
",NaN,NaN,NaN,"Secular
",pl-sa--530-a-ix-10--002_instrumental-piece.krn
polish,,"Fuga
",NaN,NaN,NaN,Fugue,pl-sa--l-1636--078_fuga.krn
polish,,"Kyrie
 (Missa in defectu
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-6--036-001_missa-in-defectu-kyrie.krn
polish,,"Offertorium Nro 9
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-382--054_offertorium-nro-9.krn
polish,,"Rorate caeli
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-271--001_rorate-caeli.krn
polish,,"In festo Soleni/Habemus ad Dominum
",NaN,NaN,NaN,,pl-kk--kk-i-3--002_in-festo-soleni-habemus-ad-dominum.krn
polish,,"119. Szczoz ja budu bidny dijaw
","Andantino.
",NaN,NaN,,pl-wnifc--13846--001-119_piesni-polskie-i-ruskie-ludu-galicyjskiego-119-szczoz-ja-budu-bidny-dijaw.krn
polish,,"Adagio
 (Partita B
)",NaN,NaN,NaN,Partita,pl-cz--ii-245--001-003_partita-b-adagio.krn
polish,,"[Magnificat] Quinti Toni
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-2--018_magnificat-quinti-toni.krn
polish,,"Agnus Dei
 (Quintis ferija
)",NaN,NaN,NaN,,pl-kk--kk-i-3--051-003_quintis-ferija-agnus-dei.krn
polish,,"Verbum supernum prodiens
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-279--001_verbum-supernum-prodiens.krn
polish,,"2. Na pierwse zaloty
","Moderato.
",NaN,NaN,,pl-wnifc--13846--001-002_piesni-polskie-i-ruskie-ludu-galicyjskiego-2-na-pierwse-zaloty.krn
polish,,"Et in terra
 (Missa Sabbativa
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-32--001-002_missa-sabbativa-et-in-terra.krn
polish,,"Alleluia Virga Jesse floruit
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-387--001_alleluia-virga-jesse-floruit.krn
polish,,"4. Tantum ergo sacramentum
",NaN,NaN,NaN,"Sacred
",pl-kk--i-545--004_4-tantum-ergo-sacramentum.krn
polish,,"Communio/Domus mea
",NaN,NaN,NaN,,pl-kk--kk-i-1--046_communio-domus-mea.krn
polish,,"Patrem
 (Missa Paschalis
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-10--021-003_missa-paschalis-patrem.krn
polish,,"Dona
 ([Missa] No. 6.
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-389--006-008_missa-no-6-dona.krn
polish,,"[Keyboard piece]
",NaN,NaN,NaN,"Secular
",pl-sa--l-1636--015_keyboard-piece.krn
polish,,"Benedictus
 (Missa o Admirabile Comercium
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-11--001-005_missa-o-admirabile-comercium-benedictus.krn
polish,,"Rorate
 ([Missa] No. 10.
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-389--010-001_missa-no-10-rorate.krn
polish,,"Alleluia. Vox exsultationis
",,NaN,NaN,"Sacred
",pl-kk--kk-i-2--035_alleluia-vox-exsultationis.krn
polish,,"[Keyboard piece]
",NaN,NaN,NaN,"Secular
",pl-sa--552-a-ix-32--038_keyboard-piece.krn
polish,,"Martyr Dei Venantius
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-8--013_martyr-dei-venantius.krn
polish,,"91. Dalibog ze powiem mamie
","Allegretto
",NaN,NaN,,pl-wnifc--13846--001-091_piesni-polskie-i-ruskie-ludu-galicyjskiego-91-dalibog-ze-powiem-mamie.krn
polish,,"Aeterna Christi minera
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-368--001_aeterna-christi-minera.krn
polish,,"[Keyboard piece]
",NaN,NaN,NaN,"Secular
",pl-sa--5-a-i-5--004_keyboard-piece.krn
polish,,"Dumka
",NaN,NaN,NaN,"Secular; Dumka
",pl-sa--575-a-ix-55--012_dumka.krn
polish,,"Domine dominus noster
",NaN,NaN,NaN,"Sacred
",pl-sa--l-1643--026_domine-dominus-noster.krn
polish,,"Jesu corona virginum
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-280--002_jesu-corona-virginum.krn
polish,,"59. I szumyt, i hudyt
","Moderato.
",NaN,NaN,,pl-wnifc--13846--001-059_piesni-polskie-i-ruskie-ludu-galicyjskiego-59-i-szumyt-i-hudyt.krn
polish,,"42. O! Boze moj, Boze ktoz, ludziom dogodzi
","Krakowiak.
",NaN,NaN,,pl-wnifc--13846--001-042_piesni-polskie-i-ruskie-ludu-galicyjskiego-42-o-boze-moj-boze-ktoz-ludziom-dogodzi.krn
polish,,"Deo gratias
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-6--062_deo-gratias.krn
polish,,"Kyrie
 (Missa II brevis ad imitationem missae Sine nomine
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-2--005-001_missa-ii-brevis-ad-imitationem-missae-sine-nomine-kyrie.krn
polish,,"Agnus Dei
 (Msza Polska
)","Largo
",NaN,NaN,"Sacred; Mass
",pl-sa--381-a-viii-21--001-005_msza-polska-agnus-dei.krn
polish,,"Tractus
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-385--006_tractus.krn
polish,,"Sanctus
 (Missa
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-62--001-004_missa-sanctus.krn
polish,,"Gloria
 (Msza
)","Adagio
",NaN,NaN,"Sacred; Mass
",pl-sa--178-a-v-8--001-002_msza-gloria.krn
polish,,"Kyrie
 (Msza
)",NaN,NaN,NaN,"Sacred; Mass
",pl-sa--176-a-v-6--001-001_msza-kyrie.krn
polish,,"Kyrie
 ([Missa prima]
)",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-386--001-002_missa-prima-kyrie.krn
polish,,"Andante [dublet]
 (Sinfonia in G
)",NaN,NaN,NaN,Sinfonia,pl-sa--63-a-ii-3--001-002-dublet_sinfonia-in-g-andante-dublet-dublet.krn
polish,,"Christe sanctorum decus
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-14--015_christe-sanctorum-decus.krn
polish,,"Andantino cum variazion
",NaN,NaN,NaN,"Secular; Variations
",pl-sa--24-a-i-24_andantino-cum-variazion.krn
polish,,"Et in terra
 (Missa Paschalis
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-10--021-002_missa-paschalis-et-in-terra.krn
polish,,"Pastuszkowie
",NaN,NaN,NaN,"Secular
",pl-sa--591-a-ix-71--001_pastuszkowie.krn
polish,,"Tollite portas
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-7--086_tollite-portas.krn
polish,,"Mazur
",NaN,NaN,NaN,"Secular; Mazurka
",pl-sa--481-a-viii-121--049_mazur.krn
polish,,"Preludium
",NaN,NaN,NaN,"Secular; Prelude
",pl-sa--l-1636--004_preludium.krn
polish,,"Agnus Dei
 (Missa Puer natus quattuor paribus
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-2--012-005_missa-puer-natus-quattuor-paribus-agnus-dei.krn
polish,,"Alleluia Ave Maria
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-262--002_alleluia-ave-maria.krn
polish,,"Mittit ad virginem
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-15--023_mittit-ad-virginem.krn
polish,,"Sinfonia
 (Litania
)",NaN,NaN,NaN,Sinfonia,pl-sa--231-a-vi-35--001-001_litania-sinfonia.krn
polish,,"113. Dałas mene moja maty za dunaj
","Allegretto
",NaN,NaN,,pl-wnifc--13846--001-113_piesni-polskie-i-ruskie-ludu-galicyjskiego-113-dalas-mene-moja-maty-za-dunaj.krn
polish,,"Polonez G
",NaN,NaN,NaN,"Secular; Polonaise
",pl-sa--564-a-ix-44--002_polonez-g.krn
polish,,"Salvete Flores
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-281_salvete-flores.krn
polish,,"Witam Witam Krolowa Niebieska
",NaN,NaN,NaN,"Sacred
",pl-sa--l-1636--091_witam-witam-krolowa-niebieska.krn
polish,,"Et in terra
 (Missa sine nomine
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-40--001-002_missa-sine-nomine-et-in-terra.krn
polish,,"Et in terra
 (Msza
)",NaN,NaN,NaN,"Sacred; Mass
",pl-sa--176-a-v-6--001-002_msza-et-in-terra.krn
polish,,"Caligaverunt oculi a fletu meo
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-136--001_caligaverunt-oculi-a-fletu-meo.krn
polish,,"Tollite portas
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-7--014_tollite-portas.krn
polish,,"Patrem
 (Missa alia Paschalis
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-10--022-003_missa-alia-paschalis-patrem.krn
polish,,"Et in terra
 (Missa
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-58--001-002_missa-et-in-terra.krn
polish,,"Themma com Variati
",NaN,NaN,NaN,"Secular; Variations
",pl-sa--554-a-ix-34--014_themma-com-variati.krn
polish,,"Verbum caro factum est
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-306_verbum-caro-factum-est.krn
polish,,"Rondo
",NaN,NaN,NaN,"Secular; Rondo
",pl-sa--600-a-ix-80--003_rondo.krn
polish,,"Sanctus
 (Msza Dominikanska
)",NaN,NaN,NaN,"Sacred; Mass
",pl-sa--144-a-iii-44--001-004_msza-dominikanska-sanctus.krn
polish,,"Agnus Dei
 (Missa a 3
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-59--001-005_missa-a-3-agnus-dei.krn
polish,,"Quam toto [post correcturam]
",NaN,NaN,NaN,"Sacred
",pl-sa--115-a-iii-15--pc1_quam-toto-post-correcturam-pc1.krn
polish,,"Toccata
",NaN,NaN,NaN,"Secular;Toccata
",pl-sa--l-1636--085_toccata.krn
polish,,"Offertorium Nro 8
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-382--053_offertorium-nro-8.krn
polish,"~1532-1594/06/14
","Cognoscimus domine
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--018_cognoscimus-domine.krn
polish,"~1532-1594/06/14
","Emendemus in melius
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--014_emendemus-in-melius.krn
polish,"~1532-1594/06/14
","Confitemini Domino
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--001_confitemini-domino.krn
polish,"~1532-1594/06/14
","Agnus Dei
 (Missa Sexti Toni
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-40--009-004_missa-sexti-toni-agnus-dei.krn
polish,"~1532-1594/06/14
","Kyrie
 (Missa Sexti Toni
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-40--009-001_missa-sexti-toni-kyrie.krn
polish,"~1532-1594/06/14
","Et in terra
 (Missa Sexti Toni
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-40--009-002_missa-sexti-toni-et-in-terra.krn
polish,"~1532-1594/06/14
","Domine salvum me fac
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--022_domine-salvum-me-fac.krn
polish,"~1532-1594/06/14
","Legem pone mihi Domine
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--011_legem-pone-mihi-domine.krn
polish,"~1532-1594/06/14
","Tu Domine benignus es
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--020_tu-domine-benignus-es.krn
polish,"~1532-1594/06/14
","Domine non est exaltatum
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--019_domine-non-est-exaltatum.krn
polish,"~1532-1594/06/14
","Cantate Domino
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--008_cantate-domino.krn
polish,"~1532-1594/06/14
","Verba mea auribus
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--024_verba-mea-auribus.krn
polish,"~1532-1594/06/14
","Pater Abraham
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--015_pater-abraham.krn
polish,"~1532-1594/06/14
","Veni Domine
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-356--002_veni-domine.krn
polish,"~1532-1594/06/14
","Ubi est Abel frater tuus
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--013_ubi-est-abel-frater-tuus.krn
polish,"~1532-1594/06/14
","Exaudi Domine vocem meam
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--002_exaudi-domine-vocem-meam.krn
polish,"~1532-1594/06/14
","Sanctus
 (Missa Sexti Toni
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-40--009-003_missa-sexti-toni-sanctus.krn
polish,"~1532-1594/06/14
","Sanctus
 (Missa ad Placitum
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-40--006-003_missa-ad-placitum-sanctus.krn
polish,"~1532-1594/06/14
","Et in terra
 (Missa ad Placitum
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-40--006-002_missa-ad-placitum-et-in-terra.krn
polish,"~1532-1594/06/14
","Agnus Dei
 (Missa ad Placitum
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-40--006-004_missa-ad-placitum-agnus-dei.krn
polish,"~1532-1594/06/14
","Quam benignus es
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--010_quam-benignus-es.krn
polish,"~1532-1594/06/14
","Ad te Domine levavi
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--023_ad-te-domine-levavi.krn
polish,"~1532-1594/06/14
","Illustra faciem tuam
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--003_illustra-faciem-tuam.krn
polish,"~1532-1594/06/14
","Kyrie
 (Missa ad Placitum
)",NaN,NaN,NaN,"Sacred; Mass
",pl-kk--kk-i-40--006-001_missa-ad-placitum-kyrie.krn
polish,"~1532-1594/06/14
","Benedicam Dominum
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--006_benedicam-dominum.krn
polish,"~1532-1594/06/14
","Beati omnes qui timent Dominum
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--017_beati-omnes-qui-timent-dominum.krn
polish,"~1532-1594/06/14
","Venite ad me omnes
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--025_venite-ad-me-omnes.krn
polish,"~1532-1594/06/14
","Quid prodest homini
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--016_quid-prodest-homini.krn
polish,"~1532-1594/06/14
","Benedicite omnia opera domini
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--004_benedicite-omnia-opera-domini.krn
polish,"~1532-1594/06/14
","Gustate et videte
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--007_gustate-et-videte.krn
polish,"~1532-1594/06/14
","Deus noster refugium
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--012_deus-noster-refugium.krn
polish,"~1532-1594/06/14
","Confundantur superbi
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--005_confundantur-superbi.krn
polish,"~1532-1594/06/14
","Domine probasti me
",NaN,NaN,NaN,"Sacred
",pl-kk--kk-i-38--021_domine-probasti-me.krn
polish,"1897/03/17-1943
","Ostatni raz/List twoj za pozno przyszedł juz
",NaN,NaN,NaN,"Secular
",pl-wtm--a-27-170-72_ostatni-raz-list-twoj-za-pozno-przyszedl-juz.krn
polish,"1897/03/17-1943
","Czarne oczy/Oczy czarne, oczy twe
","Tempo di tango
",NaN,NaN,"Secular
",pl-wtm--a-40-710-94_czarne-oczy-oczy-czarne-oczy-twe.krn
polish,"1897/03/17-1943
","Gdy zakwitna bzy/Słonce pieszczotliwe i gorace
","TEMPO BLUESA.
",NaN,NaN,"Secular
",pl-wtm--a-36-223-86_gdy-zakwitna-bzy-slonce-pieszczotliwe-i-gorace.krn
polish,"1897/03/17-1943
","Melodja miłosci/O luby moj
",NaN,NaN,NaN,"Secular
",pl-wtm--a-22-547_melodja-milosci-o-luby-moj.krn
polish,"1897/03/17-1943
","Colorado. Tango
",NaN,NaN,NaN,"Secular
",pl-wtm--iii-41-493_colorado-tango.krn
polish,"1897/03/17-1943
","Malwina
",NaN,NaN,NaN,"Secular
",pl-wtm--a-22-548_malwina.krn
polish,"1897/03/17-1943
","Opjum/Noca skrzydła sow łopoca
","Tempo di Valse lento.
",NaN,NaN,"Secular
",pl-wtm--a-37-261_opjum-noca-skrzydla-sow-lopoca.krn
polish,"1897/03/17-1943
","Dziewuszko z buzia jak jabłuszko/Niegdys prababka Ewa
",NaN,NaN,NaN,"Secular
",pl-wtm--a-22-544_dziewuszko-z-buzia-jak-jabluszko-niegdys-prababka-ewa.krn
polish,"1897/03/17-1943
","Gdy ciebie strace/Jestem wprawdzie od tego daleki
",NaN,NaN,NaN,"Secular
",pl-wtm--a-41-211-95_gdy-ciebie-strace-jestem-wprawdzie-od-tego-daleki.krn
polish,"1897/03/17-1943
","Nie odchodz odemnie/Moj kochanek to bandyta
","Tempo di tango
",NaN,NaN,"Secular
",pl-wtm--a-35-091_nie-odchodz-odemnie-moj-kochanek-to-bandyta.krn
polish,"1803-1871
","Le Vieux gondolier
","Allegretto.
",NaN,NaN,"Secular
",pl-kozmzk--mzk-m-73_le-vieux-gondolier.krn
polish,"1803-1871
","O dieu charmant des l'harmonie
","Agitato
",NaN,NaN,"Secular
",pl-kozmzk--mzk-m-241_o-dieu-charmant-des-l-harmonie.krn
polish,"1716/08/15-~1733
","Kyrie
 (Msza swiateczna
)",NaN,NaN,NaN,"Sacred; Mass
",pl-sa--172-a-v-2--001-001_msza-swiateczna-kyrie.krn
polish,"1716/08/15-~1733
","Benedictus
 (Msza swiateczna
)","Andante
",NaN,NaN,"Sacred; Mass
",pl-sa--172-a-v-2--001-012_msza-swiateczna-benedictus.krn
polish,"1716/08/15-~1733
","Motetto de BMV Memento rerum conditor
",NaN,NaN,NaN,"Sacred
",pl-sa--243-a-vii-3_motetto-de-bmv-memento-rerum-conditor.krn
