piece_id,d,C_obs,shuff_C_mean,shuff_C_var,shuff_C_std,Z_C
18,7,0.07583760332121767,0.008130209174552667,4.2072207759307026e-08,0.00020511510855933314,330.0946216113546
18,8,0.058506783019575424,0.004087742406166904,1.6598596443171723e-08,0.00012883554029526062,422.391527125923
18,9,0.045820956567787084,0.0020556241653671217,6.370539356306408e-09,7.981565859094572e-05,548.3301544464697
18,10,0.03631919653455995,0.001033258533253556,2.3671085919796614e-09,4.8652940219267955e-05,725.258079825814
18,11,0.029117187508955828,0.0005193148334412607,8.540263194622121e-10,2.922372870566335e-05,978.5839775460447
19,0,1.0,1.0,0.0,0.0,
19,1,0.43510852577402925,0.43489382827493483,1.6665508833365195e-07,0.0004082341097135955,0.525917589897237
19,2,0.27574652169617275,0.18913616133581235,6.243017514785521e-07,0.0007901276804912938,109.61565136726625
19,3,0.18302805547321999,0.08226136343222583,5.231299390673514e-07,0.0007232772214492527,139.31959842325028
19,4,0.12374812499438621,0.03577293644591751,2.646600964869648e-07,0.0005144512576395988,171.00782093937485
19,5,0.08501747011218597,0.015553757271728355,1.1055761737082592e-07,0.0003325020561903729,208.91213015743398
19,6,0.05938434695912263,0.006766144883667315,3.975167935803733e-08,0.00019937823190618713,263.91146903245493
19,7,0.04255364537019572,0.002944829176135258,1.3726470230550489e-08,0.00011716001976165116,338.0745093304024
19,8,0.03097127536309989,0.0012821782400546107,4.914897178672227e-09,7.010632766499916e-05,423.4866967346183
19,9,0.02308726972236444,0.0005586468821762942,1.6339046202165094e-09,4.042158606755194e-05,557.3413869148691
19,10,0.01736737984245462,0.00024369459189997587,5.826148625357836e-10,2.4137416235707244e-05,709.4249476968887
19,11,0.013167142715996156,0.00010622224916841065,2.2020917900694708e-10,1.4839446721726086e-05,880.1487489223946
20,0,1.0,1.0,0.0,0.0,
20,1,0.5151666522476707,0.5126489225248541,3.3796073008757155e-07,0.0005813439000175125,4.330878371202939
20,2,0.384373319089873,0.26272532314223773,1.406205645290918e-06,0.0011858354208282521,102.5842151541313
20,3,0.2985130880599429,0.13463344279232012,1.5336305124284087e-06,0.0012383983658049652,132.33192952503632
20,4,0.23496744441477058,0.06896303094818065,1.0531741717051062e-06,0.0010262427450194744,161.75940270685155
20,5,0.18825140209062904,0.035324639305681464,6.207513430633627e-07,0.0007878777462673778,194.09960937397722
20,6,0.15067274019853077,0.018103325271233834,3.2521760766924925e-07,0.000570278535164396,232.46432533021908
20,7,0.12035072013481134,0.009275168357450668,1.556558021319577e-07,0.00039453238413590045,281.53722290918364
20,8,0.09649543168593169,0.00474775157699932,6.708822715078366e-08,0.00025901395165277036,354.21906628384147
20,9,0.077399916495206,0.002427674943170348,2.784542909401868e-08,0.00016686949719472004,449.2866749909993
20,10,0.062417200482973674,0.0012407709022153853,1.1501894035298014e-08,0.0001072468835691649,570.4261750534207
20,11,0.050561776620914566,0.0006354338675884795,4.9063514093181e-09,7.004535251762318e-05,712.7716680527061
21,0,1.0,1.0,0.0,0.0,
21,1,0.6226517370571871,0.6214350455820307,1.460496597661195e-07,0.0003821644407400033,3.1836857264912553
